"Run ID","Flow","predictive_accuracy","Hyperparameters"
"7425411","mlr.classif.svm(6)","1","cost:151287864712,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425472","mlr.classif.svm(6)","1","cost:039629341985,gamma:0564328329626772,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425482","mlr.classif.svm(6)","1","cost:29838631439,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425535","mlr.classif.svm(6)","1","cost:1798764648376,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425539","mlr.classif.svm(6)","1","cost:475598829281,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425553","mlr.classif.svm(6)","1","cost:00155918506992795,gamma:88136759226874,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425614","mlr.classif.svm(6)","1","cost:5426574593599,gamma:78915961258992,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425660","mlr.classif.svm(6)","1","cost:5937808340347,gamma:0758562993336573,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425667","mlr.classif.svm(6)","1","cost:447960931536,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425727","mlr.classif.svm(6)","1","cost:162501536851,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425729","mlr.classif.svm(6)","1","cost:386026734168,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425740","mlr.classif.svm(6)","1","cost:391325484768,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425781","mlr.classif.svm(6)","1","cost:1700175777612,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425802","mlr.classif.svm(6)","1","cost:203972284772,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425853","mlr.classif.svm(6)","1","cost:567697185833,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425863","mlr.classif.svm(6)","1","cost:632705638421,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425868","mlr.classif.svm(6)","1","cost:85294400978339,gamma:64994885041846,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425873","mlr.classif.svm(6)","1","cost:722912192082,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425956","mlr.classif.svm(6)","1","cost:844718877781,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7425961","mlr.classif.svm(6)","1","cost:315378141032,gamma:0284165677169847,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426091","mlr.classif.svm(6)","1","cost:8184059388105,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426155","mlr.classif.svm(6)","1","cost:03688214022,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426224","mlr.classif.svm(6)","1","cost:00168652749398499,gamma:94286138396075,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426229","mlr.classif.svm(6)","1","cost:333619397727547,gamma:37114059914539,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426237","mlr.classif.svm(6)","1","cost:991595577024,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426239","mlr.classif.svm(6)","1","cost:581270099212,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426358","mlr.classif.svm(6)","1","cost:637862223533,gamma:0165726306738803,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426553","mlr.classif.svm(6)","1","cost:619570930247,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7426554","mlr.classif.svm(6)","1","cost:396731772277,gamma:0366970914509485,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
